project,floor_number,total_floors,living_area,area,price,rooms,is_apartment,penthouse,metro_set.name,metro_set,settling_date_formatted
Квартал Авиаторов,7,17,35.5,62.73,10608333,2,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 янв. 2026
Квартал Строгино,22,24,19.15,32.83,13213681,1,False,False,,"[{'name': 'Липовая Роща (скоро)', 'color': '#27303F', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Строгино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 228}, {'name': 'Мякинино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 233}]",30 дек. 2026
Молжаниново,1,7,28.71,57.57,11747184,2,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Верейская 41,1,6,0.0,29.9,13218103,0,True,False,,"[{'name': 'Давыдково', 'color': '#78C7C9', 'car_time': 6, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 393}]",31 дек. 2025
Пятницкие Луга,12,12,38.54,59.8,10735902,2,False,False,,"[{'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}]",Сдан
Тропарево Парк,9,23,0.0,61.8,10909471,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",31 май. 2026
Квартал Строгино,22,24,19.15,32.83,13220346,1,False,False,,"[{'name': 'Липовая Роща (скоро)', 'color': '#27303F', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Строгино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 228}, {'name': 'Мякинино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 233}]",30 дек. 2026
Большое Путилково,4,25,32.42,51.27,13223200,2,False,False,,"[{'name': 'Сходненская', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 122}, {'name': 'Митино', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 235}, {'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}, {'name': 'Планерная', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 94}]",30 апр. 2027
Тропарево Парк,21,23,0.0,55.64,11139900,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",31 май. 2026
Квартал Авиаторов,7,17,35.5,62.73,10623451,2,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 янв. 2026
Подольские Кварталы,1,9,37.96,59.64,11318682,2,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 8, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'МЦД-2 Остафьево', 'color': '#EA3F84', 'car_time': None, 'walk_time': None, 'public_transport_time': 5, 'cian_id': None}]",30 июн. 2026
Остафьево,12,14,28.81,57.4,10859968,2,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 ноя. 2026
Большое Путилково,6,25,26.71,50.28,13252501,2,False,False,,"[{'name': 'Сходненская', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 122}, {'name': 'Митино', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 235}, {'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}, {'name': 'Планерная', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 94}]",30 апр. 2027
Эко Бунино,12,16,25.2,51.94,11078906,2,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Молжаниново,1,17,34.11,54.2,13254127,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",Сдан
Новое Видное,7,17,30.78,60.48,12138215,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Эко Бунино,3,11,28.8,62.96,13260069,2,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Егорово Парк,6,12,41.34,79.23,10067840,3,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2026
Тропарево Парк,23,23,0.0,55.64,11176402,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",31 май. 2026
Эко Бунино,10,15,21.6,48.0,11250048,2,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Тропарево Парк,11,23,0.0,55.79,11173583,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",31 май. 2026
Космический Квартал,8,12,52.82,75.49,13268047,3,False,False,,"[{'name': 'Ж/д ст. Болшево', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ж/д ст. ""Фабрика 1 мая""', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2027
Новое Видное,3,17,33.8,53.74,11560226,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Новое Видное,9,12,30.78,59.82,11379738,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Алхимово,2,15,27.68,44.95,11696169,1,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 7, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 июл. 2025
Томилино Парк,5,17,28.71,56.69,11120213,2,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}]",31 авг. 2025
Молжаниново,9,13,28.67,57.54,13276735,2,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Новое Видное,7,12,26.32,54.58,11543997,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Новоград Павлино,18,22,41.08,70.13,10475528,2,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 сен. 2025
Новое Видное,8,12,26.32,54.58,11549892,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Новое Внуково,4,9,28.68,57.41,11442469,2,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 дек. 2025
Тропарево Парк,23,23,0.0,64.44,10879220,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 дек. 2026
Остафьево,14,14,28.81,57.4,10895776,2,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 ноя. 2026
Молжаниново,4,16,28.68,57.54,11925727,2,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Квартал Марьино,5,17,26.22,54.2,11547631,2,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Тропарево Парк,20,23,0.0,64.44,10823895,2,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 дек. 2026
